"threshold","f1score","precision","recall"
0.01,0.344940152339499,0.208552631578947,0.99685534591195
0.0148717948717949,0.425503355704698,0.270477815699659,0.99685534591195
0.0197435897435897,0.5072,0.340128755364807,0.99685534591195
0.0246153846153846,0.599620493358634,0.429347826086957,0.993710691823899
0.0294871794871795,0.68695652173913,0.524916943521595,0.993710691823899
0.0343589743589744,0.750893921334923,0.604606525911708,0.990566037735849
0.0392307692307692,0.816062176165803,0.693832599118943,0.990566037735849
0.0441025641025641,0.871369294605809,0.777777777777778,0.990566037735849
0.048974358974359,0.910404624277457,0.842245989304813,0.990566037735849
0.0538461538461538,0.9375,0.889830508474576,0.990566037735849
0.0587179487179487,0.957446808510638,0.926470588235294,0.990566037735849
0.0635897435897436,0.96,0.939759036144578,0.981132075471698
0.0684615384615385,0.968944099378882,0.957055214723926,0.981132075471698
0.0733333333333333,0.97339593114241,0.968847352024922,0.977987421383648
0.0782051282051282,0.977917981072555,0.981012658227848,0.974842767295597
0.0830769230769231,0.980891719745223,0.993548387096774,0.968553459119497
0.0879487179487179,0.9792,0.996742671009772,0.962264150943396
0.0928205128205128,0.972624798711755,0.996699669966997,0.949685534591195
0.0976923076923077,0.969305331179321,0.996677740863787,0.943396226415094
0.102564102564103,0.962479608482871,1,0.927672955974843
0.107435897435897,0.959083469721768,1,0.921383647798742
0.112307692307692,0.957377049180328,1,0.918238993710692
0.117179487179487,0.947019867549669,1,0.89937106918239
0.122051282051282,0.934673366834171,1,0.877358490566038
0.126923076923077,0.929292929292929,1,0.867924528301887
0.131794871794872,0.912820512820513,1,0.839622641509434
0.136666666666667,0.895833333333333,1,0.811320754716981
0.141538461538462,0.888111888111888,1,0.79874213836478
0.146410256410256,0.874336283185841,1,0.776729559748428
0.151282051282051,0.856115107913669,1,0.748427672955975
0.156153846153846,0.83302752293578,1,0.713836477987421
0.161025641025641,0.808988764044944,1,0.679245283018868
0.165897435897436,0.781609195402299,1,0.641509433962264
0.170769230769231,0.76504854368932,1,0.619496855345912
0.175641025641026,0.728,1,0.572327044025157
0.180512820512821,0.699386503067485,1,0.537735849056604
0.185384615384615,0.666666666666667,1,0.5
0.19025641025641,0.623376623376623,1,0.452830188679245
0.195128205128205,0.611353711790393,1,0.440251572327044
0.2,0.573991031390135,1,0.40251572327044
