"threshold","f1score","precision","recall"
0.01,0.322522522522523,0.19648737650933,0.899497487437186
0.0148717948717949,0.344190568789499,0.213381555153707,0.889447236180904
0.0197435897435897,0.369034994697773,0.233870967741935,0.874371859296482
0.0246153846153846,0.394009216589862,0.255605381165919,0.85929648241206
0.0294871794871795,0.425902864259029,0.283112582781457,0.85929648241206
0.0343589743589744,0.451962110960758,0.309259259259259,0.839195979899497
0.0392307692307692,0.471976401179941,0.334029227557411,0.804020100502513
0.0441025641025641,0.489795918367347,0.356164383561644,0.78391959798995
0.048974358974359,0.509212730318258,0.381909547738693,0.763819095477387
0.0538461538461538,0.530249110320285,0.410468319559229,0.748743718592965
0.0587179487179487,0.546816479400749,0.435820895522388,0.733668341708543
0.0635897435897436,0.564612326043738,0.467105263157895,0.71356783919598
0.0684615384615385,0.567195767195767,0.489945155393053,0.673366834170854
0.0733333333333333,0.582959641255605,0.526315789473684,0.653266331658292
0.0782051282051282,0.596658711217184,0.568181818181818,0.628140703517588
0.0830769230769231,0.602941176470588,0.588516746411483,0.618090452261307
0.0879487179487179,0.612987012987013,0.634408602150538,0.592964824120603
0.0928205128205128,0.61455525606469,0.662790697674419,0.57286432160804
0.0976923076923077,0.617486338797814,0.676646706586826,0.5678391959799
0.102564102564103,0.625352112676056,0.711538461538462,0.557788944723618
0.107435897435897,0.624277456647399,0.73469387755102,0.542713567839196
0.112307692307692,0.627218934911243,0.762589928057554,0.532663316582915
0.117179487179487,0.632218844984803,0.8,0.522613065326633
0.122051282051282,0.615873015873016,0.836206896551724,0.487437185929648
0.126923076923077,0.606451612903226,0.846846846846847,0.472361809045226
0.131794871794872,0.589403973509934,0.864077669902913,0.447236180904523
0.136666666666667,0.575342465753425,0.903225806451613,0.422110552763819
0.141538461538462,0.579310344827586,0.923076923076923,0.422110552763819
0.146410256410256,0.573426573426573,0.942528735632184,0.412060301507538
0.151282051282051,0.562277580071174,0.963414634146341,0.396984924623116
0.156153846153846,0.546762589928057,0.962025316455696,0.381909547738693
0.161025641025641,0.538181818181818,0.973684210526316,0.371859296482412
0.165897435897436,0.534798534798535,0.986486486486487,0.366834170854271
0.170769230769231,0.525925925925926,1,0.35678391959799
0.175641025641026,0.49811320754717,1,0.331658291457286
0.180512820512821,0.480916030534351,1,0.316582914572864
0.185384615384615,0.475095785440613,1,0.311557788944724
0.19025641025641,0.457364341085271,1,0.296482412060302
0.195128205128205,0.420634920634921,1,0.266331658291457
0.2,0.401606425702811,1,0.251256281407035
