"threshold","f1score","precision","recall"
0.01,0.196515679442509,0.124119718309859,0.471571906354515
0.0148717948717949,0.207518796992481,0.133850630455868,0.461538461538462
0.0197435897435897,0.209357652656622,0.137214137214137,0.441471571906354
0.0246153846153846,0.209459459459459,0.140112994350282,0.414715719063545
0.0294871794871795,0.21505376344086,0.1468788249694,0.40133779264214
0.0343589743589744,0.216890595009597,0.152086137281292,0.377926421404682
0.0392307692307692,0.221311475409836,0.159527326440177,0.361204013377926
0.0441025641025641,0.231693989071038,0.172077922077922,0.354515050167224
0.048974358974359,0.240184757505774,0.18342151675485,0.347826086956522
0.0538461538461538,0.247852760736196,0.195736434108527,0.337792642140468
0.0587179487179487,0.250322580645161,0.203781512605042,0.324414715719064
0.0635897435897436,0.245614035087719,0.205882352941176,0.304347826086957
0.0684615384615385,0.251057827926657,0.217073170731707,0.297658862876254
0.0733333333333333,0.247787610619469,0.221635883905013,0.280936454849498
0.0782051282051282,0.253477588871716,0.235632183908046,0.274247491638796
0.0830769230769231,0.252764612954186,0.239520958083832,0.267558528428094
0.0879487179487179,0.25,0.249169435215947,0.250836120401338
0.0928205128205128,0.242214532871972,0.25089605734767,0.234113712374582
0.0976923076923077,0.228675136116152,0.25,0.210702341137124
0.102564102564103,0.223908918406072,0.258771929824561,0.197324414715719
0.107435897435897,0.207436399217221,0.25,0.177257525083612
0.112307692307692,0.207452165156093,0.260759493670886,0.172240802675585
0.117179487179487,0.190274841437632,0.258620689655172,0.150501672240803
0.122051282051282,0.188183807439825,0.272151898734177,0.1438127090301
0.126923076923077,0.178970917225951,0.27027027027027,0.133779264214047
0.131794871794872,0.174311926605505,0.277372262773723,0.127090301003344
0.136666666666667,0.162790697674419,0.267175572519084,0.117056856187291
0.141538461538462,0.159420289855072,0.28695652173913,0.110367892976589
0.146410256410256,0.15158924205379,0.281818181818182,0.103678929765886
0.151282051282051,0.127226463104326,0.265957446808511,0.0836120401337793
0.156153846153846,0.120418848167539,0.27710843373494,0.0769230769230769
0.161025641025641,0.121052631578947,0.283950617283951,0.0769230769230769
0.165897435897436,0.118279569892473,0.301369863013699,0.0735785953177258
0.170769230769231,0.119565217391304,0.318840579710145,0.0735785953177258
0.175641025641026,0.122222222222222,0.360655737704918,0.0735785953177258
0.180512820512821,0.112676056338028,0.357142857142857,0.0668896321070234
0.185384615384615,0.0781476121562952,0.290322580645161,0.0451505016722408
0.19025641025641,0.064327485380117,0.255813953488372,0.0367892976588629
0.195128205128205,0.0534124629080119,0.236842105263158,0.0301003344481605
0.2,0.0479041916167665,0.228571428571429,0.0267558528428094
