"threshold","f1score","precision","recall"
0.01,0.691960252935863,0.579425113464448,0.858744394618834
0.0148717948717949,0.708528584817245,0.608695652173913,0.847533632286996
0.0197435897435897,0.724609375,0.641868512110727,0.831838565022421
0.0246153846153846,0.745934959349594,0.682156133828996,0.822869955156951
0.0294871794871795,0.764830508474576,0.724899598393574,0.809417040358744
0.0343589743589744,0.773913043478261,0.751054852320675,0.798206278026906
0.0392307692307692,0.786922209695603,0.791383219954649,0.782511210762332
0.0441025641025641,0.794930875576037,0.817535545023697,0.773542600896861
0.048974358974359,0.795294117647059,0.836633663366337,0.757847533632287
0.0538461538461538,0.788391777509069,0.855643044619423,0.730941704035874
0.0587179487179487,0.780669144981413,0.872576177285319,0.70627802690583
0.0635897435897436,0.782936010037641,0.888888888888889,0.699551569506726
0.0684615384615385,0.774111675126904,0.891812865497076,0.683856502242152
0.0733333333333333,0.760309278350515,0.893939393939394,0.661434977578475
0.0782051282051282,0.756476683937824,0.895705521472393,0.654708520179372
0.0830769230769231,0.742705570291777,0.909090909090909,0.62780269058296
0.0879487179487179,0.740242261103634,0.925925925925926,0.616591928251121
0.0928205128205128,0.740136054421769,0.941176470588235,0.609865470852018
0.0976923076923077,0.733516483516483,0.946808510638298,0.598654708520179
0.102564102564103,0.727777777777778,0.956204379562044,0.587443946188341
0.107435897435897,0.708215297450425,0.961538461538462,0.560538116591928
0.112307692307692,0.701854493580599,0.964705882352941,0.551569506726457
0.117179487179487,0.68695652173913,0.971311475409836,0.531390134529148
0.122051282051282,0.672540381791483,0.974468085106383,0.513452914798206
0.126923076923077,0.659732540861813,0.977973568281938,0.497757847533632
0.131794871794872,0.648567119155354,0.990783410138249,0.482062780269058
0.136666666666667,0.638297872340426,0.990566037735849,0.47085201793722
0.141538461538462,0.623655913978495,0.990243902439024,0.455156950672646
0.146410256410256,0.608695652173913,0.98989898989899,0.439461883408072
0.151282051282051,0.6,0.989690721649485,0.430493273542601
0.156153846153846,0.582278481012658,0.989247311827957,0.412556053811659
0.161025641025641,0.564102564102564,0.98876404494382,0.394618834080717
0.165897435897436,0.545454545454545,0.988235294117647,0.376681614349776
0.170769230769231,0.529605263157895,0.993827160493827,0.360986547085202
0.175641025641026,0.522314049586777,0.993710691823899,0.354260089686099
0.180512820512821,0.497478991596639,0.993288590604027,0.331838565022422
0.185384615384615,0.479591836734694,0.992957746478873,0.316143497757848
0.19025641025641,0.455958549222798,0.992481203007519,0.295964125560538
0.195128205128205,0.447916666666667,0.992307692307692,0.289237668161435
0.2,0.420494699646643,0.991666666666667,0.266816143497758
