"threshold","f1score","precision","recall"
0.01,0.536337209302326,0.409544950055494,0.776842105263158
0.0148717948717949,0.558103975535168,0.438175270108043,0.768421052631579
0.0197435897435897,0.587755102040816,0.48,0.757894736842105
0.0246153846153846,0.600682593856655,0.505021520803443,0.741052631578947
0.0294871794871795,0.620627802690583,0.540625,0.728421052631579
0.0343589743589744,0.633458646616541,0.572156196943973,0.709473684210526
0.0392307692307692,0.638215324927255,0.591726618705036,0.692631578947368
0.0441025641025641,0.654654654654655,0.624045801526718,0.688421052631579
0.048974358974359,0.661825726141079,0.652351738241309,0.671578947368421
0.0538461538461538,0.665952890792291,0.67755991285403,0.654736842105263
0.0587179487179487,0.658563535911602,0.693023255813954,0.627368421052632
0.0635897435897436,0.668187001140251,0.728855721393035,0.616842105263158
0.0684615384615385,0.665094339622642,0.756032171581769,0.593684210526316
0.0733333333333333,0.665042630937881,0.789017341040462,0.574736842105263
0.0782051282051282,0.662531017369727,0.806646525679758,0.562105263157895
0.0830769230769231,0.651282051282051,0.832786885245902,0.534736842105263
0.0879487179487179,0.649417852522639,0.842281879194631,0.528421052631579
0.0928205128205128,0.643979057591623,0.85121107266436,0.517894736842105
0.0976923076923077,0.63903743315508,0.875457875457875,0.503157894736842
0.102564102564103,0.63013698630137,0.901960784313726,0.484210526315789
0.107435897435897,0.618384401114206,0.91358024691358,0.467368421052632
0.112307692307692,0.60597439544808,0.934210526315789,0.448421052631579
0.117179487179487,0.589595375722543,0.940092165898618,0.429473684210526
0.122051282051282,0.577712609970675,0.951690821256039,0.414736842105263
0.126923076923077,0.567208271787297,0.95049504950495,0.404210526315789
0.131794871794872,0.552552552552553,0.963350785340314,0.387368421052632
0.136666666666667,0.536585365853659,0.972375690607735,0.370526315789474
0.141538461538462,0.503125,0.975757575757576,0.338947368421053
0.146410256410256,0.491338582677165,0.975,0.328421052631579
0.151282051282051,0.4704,0.98,0.309473684210526
0.156153846153846,0.453074433656958,0.979020979020979,0.294736842105263
0.161025641025641,0.433497536945813,0.985074626865672,0.277894736842105
0.165897435897436,0.410684474123539,0.991935483870968,0.258947368421053
0.170769230769231,0.397306397306397,0.991596638655462,0.248421052631579
0.175641025641026,0.373287671232877,1,0.229473684210526
0.180512820512821,0.353552859618718,1,0.214736842105263
0.185384615384615,0.324514991181658,1,0.193684210526316
0.19025641025641,0.29443447037702,1,0.172631578947368
0.195128205128205,0.266423357664234,1,0.153684210526316
0.2,0.250460405156538,1,0.143157894736842
