"threshold","f1score","precision","recall"
0.01,0.730659025787965,0.607142857142857,0.91726618705036
0.0148717948717949,0.74962962962963,0.63727959697733,0.910071942446043
0.0197435897435897,0.765957446808511,0.663157894736842,0.906474820143885
0.0246153846153846,0.778125,0.687845303867403,0.89568345323741
0.0294871794871795,0.7872,0.708933717579251,0.884892086330935
0.0343589743589744,0.794165316045381,0.722713864306785,0.881294964028777
0.0392307692307692,0.805280528052805,0.74390243902439,0.877697841726619
0.0441025641025641,0.8107202680067,0.758620689655172,0.870503597122302
0.048974358974359,0.819727891156463,0.77741935483871,0.866906474820144
0.0538461538461538,0.834205933682374,0.810169491525424,0.859712230215827
0.0587179487179487,0.838028169014084,0.820689655172414,0.856115107913669
0.0635897435897436,0.838709677419355,0.835714285714286,0.841726618705036
0.0684615384615385,0.832727272727273,0.841911764705882,0.823741007194245
0.0733333333333333,0.837037037037037,0.862595419847328,0.81294964028777
0.0782051282051282,0.835820895522388,0.868217054263566,0.805755395683453
0.0830769230769231,0.841509433962264,0.884920634920635,0.802158273381295
0.0879487179487179,0.83495145631068,0.907172995780591,0.773381294964029
0.0928205128205128,0.83399209486166,0.925438596491228,0.758992805755396
0.0976923076923077,0.824949698189135,0.936073059360731,0.737410071942446
0.102564102564103,0.81947261663286,0.93953488372093,0.726618705035971
0.107435897435897,0.807377049180328,0.938095238095238,0.70863309352518
0.112307692307692,0.797520661157025,0.936893203883495,0.694244604316547
0.117179487179487,0.789029535864979,0.954081632653061,0.672661870503597
0.122051282051282,0.775160599571734,0.957671957671958,0.651079136690647
0.126923076923077,0.765217391304348,0.967032967032967,0.633093525179856
0.131794871794872,0.748898678414097,0.965909090909091,0.611510791366906
0.136666666666667,0.733780760626398,0.970414201183432,0.589928057553957
0.141538461538462,0.716553287981859,0.969325153374233,0.568345323741007
0.146410256410256,0.704805491990847,0.968553459119497,0.553956834532374
0.151282051282051,0.683720930232558,0.967105263157895,0.528776978417266
0.156153846153846,0.669811320754717,0.972602739726027,0.510791366906475
0.161025641025641,0.647482014388489,0.971223021582734,0.485611510791367
0.165897435897436,0.639225181598063,0.977777777777778,0.474820143884892
0.170769230769231,0.619164619164619,0.976744186046512,0.453237410071942
0.175641025641026,0.60545905707196,0.976,0.438848920863309
0.180512820512821,0.598503740648379,0.975609756097561,0.431654676258993
0.185384615384615,0.578680203045685,0.982758620689655,0.410071942446043
0.19025641025641,0.560411311053985,0.981981981981982,0.392086330935252
0.195128205128205,0.526315789473684,0.980392156862745,0.359712230215827
0.2,0.502673796791444,0.979166666666667,0.338129496402878
