"threshold","f1score","precision","recall"
0.01,0.280955829109341,0.164128595600677,0.974874371859296
0.0148717948717949,0.325463743676223,0.195542046605876,0.969849246231156
0.0197435897435897,0.378325123152709,0.235294117647059,0.964824120603015
0.0246153846153846,0.432801822323462,0.279823269513991,0.954773869346734
0.0294871794871795,0.484615384615385,0.325301204819277,0.949748743718593
0.0343589743589744,0.53257790368272,0.370808678500986,0.944723618090452
0.0392307692307692,0.589171974522293,0.431235431235431,0.92964824120603
0.0441025641025641,0.641114982578397,0.490666666666667,0.924623115577889
0.048974358974359,0.676524953789279,0.535087719298246,0.919597989949749
0.0538461538461538,0.729103726082578,0.608403361344538,0.909547738693467
0.0587179487179487,0.772532188841202,0.674157303370786,0.904522613065327
0.0635897435897436,0.813636363636364,0.742738589211618,0.899497487437186
0.0684615384615385,0.832941176470588,0.783185840707965,0.889447236180904
0.0733333333333333,0.851581508515815,0.825471698113208,0.879396984924623
0.0782051282051282,0.864197530864198,0.849514563106796,0.879396984924623
0.0830769230769231,0.873737373737374,0.878172588832487,0.869346733668342
0.0879487179487179,0.878552971576227,0.904255319148936,0.85427135678392
0.0928205128205128,0.864721485411141,0.915730337078652,0.819095477386935
0.0976923076923077,0.862637362637363,0.951515151515152,0.78894472361809
0.102564102564103,0.83943661971831,0.955128205128205,0.748743718592965
0.107435897435897,0.822857142857143,0.95364238410596,0.723618090452261
0.112307692307692,0.819767441860465,0.972413793103448,0.708542713567839
0.117179487179487,0.81764705882353,0.985815602836879,0.698492462311558
0.122051282051282,0.802395209580838,0.992592592592593,0.673366834170854
0.126923076923077,0.791540785498489,0.992424242424242,0.658291457286432
0.131794871794872,0.779141104294478,1,0.638190954773869
0.136666666666667,0.771604938271605,1,0.628140703517588
0.141538461538462,0.7601246105919,1,0.613065326633166
0.146410256410256,0.732484076433121,1,0.577889447236181
0.151282051282051,0.711974110032362,1,0.552763819095477
0.156153846153846,0.707792207792208,1,0.547738693467337
0.161025641025641,0.677740863787375,1,0.512562814070352
0.165897435897436,0.655405405405405,1,0.487437185929648
0.170769230769231,0.632302405498282,1,0.462311557788945
0.175641025641026,0.608391608391608,1,0.437185929648241
0.180512820512821,0.588652482269504,1,0.417085427135678
0.185384615384615,0.568345323741007,1,0.396984924623116
0.19025641025641,0.520446096654275,1,0.351758793969849
0.195128205128205,0.486692015209125,1,0.321608040201005
0.2,0.457364341085271,1,0.296482412060302
