"threshold","f1score","precision","recall"
0.01,0.622222222222222,0.4688995215311,0.924528301886792
0.0148717948717949,0.643249176728869,0.494097807757167,0.921383647798742
0.0197435897435897,0.65668202764977,0.518181818181818,0.89622641509434
0.0246153846153846,0.67538644470868,0.54302103250478,0.893081761006289
0.0294871794871795,0.682208588957055,0.559356136820926,0.874213836477987
0.0343589743589744,0.695431472081218,0.582978723404255,0.861635220125786
0.0392307692307692,0.700787401574803,0.601351351351351,0.839622641509434
0.0441025641025641,0.713324360699865,0.623529411764706,0.833333333333333
0.048974358974359,0.723521320495186,0.643031784841076,0.827044025157233
0.0538461538461538,0.730337078651686,0.65989847715736,0.817610062893082
0.0587179487179487,0.746397694524496,0.688829787234043,0.814465408805031
0.0635897435897436,0.748159057437408,0.703601108033241,0.79874213836478
0.0684615384615385,0.743202416918429,0.715116279069767,0.773584905660377
0.0733333333333333,0.74294670846395,0.740625,0.745283018867924
0.0782051282051282,0.7488,0.762214983713355,0.735849056603774
0.0830769230769231,0.754045307443366,0.776666666666667,0.732704402515723
0.0879487179487179,0.740495867768595,0.780487804878049,0.70440251572327
0.0928205128205128,0.728813559322034,0.790441176470588,0.676100628930818
0.0976923076923077,0.726027397260274,0.796992481203007,0.666666666666667
0.102564102564103,0.72318339100346,0.803846153846154,0.657232704402516
0.107435897435897,0.720562390158172,0.816733067729084,0.644654088050314
0.112307692307692,0.709447415329768,0.818930041152263,0.625786163522013
0.117179487179487,0.705454545454545,0.836206896551724,0.610062893081761
0.122051282051282,0.688888888888889,0.837837837837838,0.584905660377358
0.126923076923077,0.680451127819549,0.845794392523365,0.569182389937107
0.131794871794872,0.666666666666667,0.852941176470588,0.547169811320755
0.136666666666667,0.657587548638132,0.862244897959184,0.531446540880503
0.141538461538462,0.645669291338583,0.863157894736842,0.515723270440252
0.146410256410256,0.634730538922156,0.868852459016393,0.5
0.151282051282051,0.627766599597585,0.871508379888268,0.490566037735849
0.156153846153846,0.615071283095723,0.872832369942196,0.474842767295597
0.161025641025641,0.616016427104723,0.887573964497041,0.471698113207547
0.165897435897436,0.609603340292276,0.906832298136646,0.459119496855346
0.170769230769231,0.60337552742616,0.916666666666667,0.449685534591195
0.175641025641026,0.59447983014862,0.915032679738562,0.440251572327044
0.180512820512821,0.577006507592191,0.93006993006993,0.418238993710692
0.185384615384615,0.555066079295154,0.926470588235294,0.39622641509434
0.19025641025641,0.530337078651685,0.929133858267717,0.371069182389937
0.195128205128205,0.517006802721088,0.926829268292683,0.358490566037736
0.2,0.508009153318078,0.932773109243697,0.349056603773585
