"threshold","f1score","precision","recall"
0.01,0.16017130620985,0.0918467583497053,0.625418060200669
0.0148717948717949,0.18052738336714,0.106395696353855,0.595317725752508
0.0197435897435897,0.200355660936574,0.121757925072046,0.565217391304348
0.0246153846153846,0.223870532703978,0.140202702702703,0.555183946488294
0.0294871794871795,0.241221374045802,0.156280909990109,0.528428093645485
0.0343589743589744,0.265164644714038,0.178947368421053,0.511705685618729
0.0392307692307692,0.292537313432836,0.208215297450425,0.491638795986622
0.0441025641025641,0.326857142857143,0.248263888888889,0.478260869565217
0.048974358974359,0.350253807106599,0.282208588957055,0.461538461538462
0.0538461538461538,0.349431818181818,0.303703703703704,0.411371237458194
0.0587179487179487,0.357142857142857,0.333333333333333,0.384615384615385
0.0635897435897436,0.37948717948718,0.388111888111888,0.37123745819398
0.0684615384615385,0.386861313868613,0.42570281124498,0.354515050167224
0.0733333333333333,0.379647749510763,0.457547169811321,0.324414715719064
0.0782051282051282,0.384937238493724,0.513966480446927,0.307692307692308
0.0830769230769231,0.374429223744292,0.589928057553957,0.274247491638796
0.0879487179487179,0.364508393285372,0.644067796610169,0.254180602006689
0.0928205128205128,0.355555555555556,0.679245283018868,0.240802675585284
0.0976923076923077,0.351145038167939,0.734042553191489,0.230769230769231
0.102564102564103,0.330708661417323,0.768292682926829,0.210702341137124
0.107435897435897,0.318918918918919,0.830985915492958,0.197324414715719
0.112307692307692,0.295264623955432,0.883333333333333,0.177257525083612
0.117179487179487,0.267045454545455,0.886792452830189,0.157190635451505
0.122051282051282,0.227405247813411,0.886363636363636,0.130434782608696
0.126923076923077,0.163636363636364,0.870967741935484,0.0903010033444816
0.131794871794872,0.152905198776758,0.892857142857143,0.0836120401337793
0.136666666666667,0.124223602484472,0.869565217391304,0.0668896321070234
0.141538461538462,0.10126582278481,0.941176470588235,0.0535117056856187
0.146410256410256,0.089171974522293,0.933333333333333,0.0468227424749164
0.151282051282051,0.0769230769230769,0.923076923076923,0.040133779264214
0.156153846153846,0.0645161290322581,0.909090909090909,0.0334448160535117
0.161025641025641,0.0519480519480519,0.888888888888889,0.0267558528428094
0.165897435897436,0.0456026058631922,0.875,0.0234113712374582
0.170769230769231,0.0457516339869281,1,0.0234113712374582
0.175641025641026,0.0328947368421053,1,0.0167224080267559
0.180512820512821,0.0328947368421053,1,0.0167224080267559
0.185384615384615,0.0264026402640264,1,0.0133779264214047
0.19025641025641,0.0198675496688742,1,0.0100334448160535
0.195128205128205,0.0198675496688742,1,0.0100334448160535
0.2,0.0198675496688742,1,0.0100334448160535
