"threshold","f1score","precision","recall"
0.01,0.188560653676933,0.107797340998922,0.75187969924812
0.0148717948717949,0.221970554926387,0.130666666666667,0.736842105263158
0.0197435897435897,0.252831898504758,0.154314159292035,0.699248120300752
0.0246153846153846,0.283405172413793,0.180507892930679,0.659147869674185
0.0294871794871795,0.323013086498564,0.216702355460385,0.634085213032581
0.0343589743589744,0.355457227138643,0.251828631138976,0.604010025062657
0.0392307692307692,0.39327731092437,0.29582806573957,0.586466165413534
0.0441025641025641,0.425287356321839,0.344186046511628,0.556390977443609
0.048974358974359,0.459371614301192,0.404580152671756,0.531328320802005
0.0538461538461538,0.494571773220748,0.476744186046512,0.513784461152882
0.0587179487179487,0.511258278145695,0.542134831460674,0.483709273182957
0.0635897435897436,0.51925820256776,0.602649006622517,0.456140350877193
0.0684615384615385,0.517611026033691,0.665354330708661,0.423558897243108
0.0733333333333333,0.504854368932039,0.712328767123288,0.390977443609023
0.0782051282051282,0.489864864864865,0.751295336787565,0.363408521303258
0.0830769230769231,0.471830985915493,0.792899408284024,0.335839598997494
0.0879487179487179,0.441605839416058,0.812080536912752,0.303258145363409
0.0928205128205128,0.422053231939163,0.874015748031496,0.278195488721804
0.0976923076923077,0.403883495145631,0.896551724137931,0.260651629072682
0.102564102564103,0.370517928286853,0.902912621359223,0.233082706766917
0.107435897435897,0.338775510204082,0.912087912087912,0.208020050125313
0.112307692307692,0.3125,0.925925925925926,0.18796992481203
0.117179487179487,0.270967741935484,0.954545454545455,0.157894736842105
0.122051282051282,0.241758241758242,0.982142857142857,0.137844611528822
0.126923076923077,0.202247191011236,0.978260869565217,0.112781954887218
0.131794871794872,0.177676537585421,0.975,0.0977443609022556
0.136666666666667,0.148148148148148,0.96969696969697,0.0802005012531328
0.141538461538462,0.130841121495327,0.96551724137931,0.0701754385964912
0.146410256410256,0.104265402843602,0.956521739130435,0.0551378446115288
0.151282051282051,0.0769230769230769,0.941176470588235,0.0401002506265664
0.156153846153846,0.048780487804878,0.909090909090909,0.025062656641604
0.161025641025641,0.0440097799511002,0.9,0.0225563909774436
0.165897435897436,0.0295566502463054,0.857142857142857,0.0150375939849624
0.170769230769231,0.0295566502463054,0.857142857142857,0.0150375939849624
0.175641025641026,0.0247524752475248,1,0.012531328320802
0.180512820512821,0.0149253731343284,1,0.0075187969924812
0.185384615384615,0.00997506234413965,1,0.0050125313283208
0.19025641025641,0.00997506234413965,1,0.0050125313283208
0.195128205128205,0.005,1,0.0025062656641604
0.2,0,0,0
