"V1","V2","V3","V4","V5"
0.728358208955224,0.544334975369458,0.787985865724382,0.649315068493151,0.47148288973384
0.548582995951417,0.330097087378641,0.369973190348525,0.334128878281623,0.367208672086721
0.48972602739726,0.470486111111111,0.563786008230453,0.506306306306306,0.487847222222222
0.367581365666879,0.219445529090199,0.486818980667838,0.449077786688051,0.278884462151394
0.710182767624021,0.578587699316629,0.64975845410628,0.580434782608696,0.0199750312109863
0.579831932773109,0.469244288224956,0.502742230347349,0.473594548551959,0.0199750312109863
0,0,0,0,0.842105263157895
0.0846530377195508,0.635265700483092,0.150531914893617,0.365758754863813,0.891566265060241
0.702770780856423,0.734463276836158,0.935714285714286,0.71875,0.780058651026393
0.852233676975945,0.917808219178082,0.768328445747801,0.830449826989619,0.765957446808511
0.906367041198502,0.9625,0.808510638297872,0.80952380952381,0.884057971014493
