"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0.354869816779171,0.594454072790295,0.305070656691604,0.790645879732739,0.707602339181287,0.518037518037518,0.641818181818182,0.781704781704782,0.66173752310536,0.65180102915952
0.246716162193033,0.424145299145299,0.236175115207373,0.445048966267682,0.461873638344227,0.335754640839387,0.296829971181556,0.61037037037037,0.471153846153846,0.396471680594243
0.507445589919817,0.468109339407745,0.450106157112527,0.513715710723192,0.48876404494382,0.462901439645626,0.477906976744186,0.48694665153235,0.472385428907168,0.489313835770529
0.240686143125168,0.22068612391193,0.243593276384679,0.193981481481481,0.242473555736371,0.192139737991266,0.369175627240143,0.285346215780998,0.240928882438316,0.189579409918393
0.011266347370772,0.0110714909109044,0.0115802291195547,0.0105509964830012,0.0114693195701498,0.0111858495266567,0.0106078338604049,0.0113086025263368,0.010901017760926,0.0114997006585512
0.011266347370772,0.0110714909109044,0.0115802291195547,0.0105509964830012,0.0114693195701498,0.0111858495266567,0.0106078338604049,0.0113086025263368,0.010901017760926,0.0114997006585512
0,0,0,0,0,0,0,0,0,0
0.907692307692308,0.0173143516737207,0.847457627118644,0.187275985663082,0.216867469879518,0.0176203843662276,0.017486006855556,0.0174740194435132,0.312688821752266,0.0182611981025146
0.858064516129032,0.739463601532567,0.732838589981447,0.565337001375516,0.591471801925722,0.716636197440585,0.678929765886288,0.847133757961783,0.586764705882353,0.781783681214421
1,1,0.944444444444444,0.401567091087169,0.448704663212435,0.847457627118644,0.919889502762431,0.970260223048327,0.832167832167832,0.645412130637636
1,0.947368421052632,1,0.56121045392022,0.596910112359551,0.922413793103448,0.940054495912807,0.98989898989899,0.7524557956778,0.662460567823344
