"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0.315018315018315,0.355721393034826,0.553191489361702,0.337254901960784,0.134535888763623,0.533864541832669,0.414473684210526,0.390839694656489,0.602910602910603,0.132171387073348
0.237547892720306,0.301570680628272,0.465359477124183,0.209606986899563,0.0664206642066421,0.462857142857143,0.336079077429984,0.328502415458937,0.557009345794393,0.0625257095845331
0.371980676328502,0.434343434343434,0.516483516483517,0.355889724310777,0.308914386584289,0.46684350132626,0.430217669654289,0.406649616368286,0.444717444717445,0.278838174273859
0.314,0.428390367553866,0.401044386422976,0.294659300184162,0.20067264573991,0.374609781477628,0.351324828263003,0.399278412507517,0.301796407185629,0.197104677060134
0.531818181818182,0.547794117647059,0.744588744588745,0.49238578680203,0.0291125139249907,0.694581280788177,0.586466165413534,0.604761904761905,0.746113989637306,0.0295506473724295
0.489051094890511,0.468571428571429,0.646536412078153,0.488222698072805,0.0291125139249907,0.665245202558635,0.568376068376068,0.556660039761431,0.749414519906323,0.0295506473724295
0.2152466367713,0.420634920634921,0,0.341666666666667,0,0,0,0.414342629482072,0.477272727272727,0
0.327731092436975,0.557377049180328,0.0572337042925278,0.352,0.25531914893617,0.0549096512116543,0.0554833116601647,0.0541607898448519,0.0558231793709266,0.292887029288703
0.468227424749164,0.547297297297297,0.670309653916211,0.424347826086956,0.360091743119266,0.601449275362319,0.54419410745234,0.637075718015666,0.565789473684211,0.257611241217799
0.325,0.444444444444444,0.459770114942529,0.366533864541833,0,0.638805970149254,0.277056277056277,0.52112676056338,0.564459930313589,0.269565217391304
0.333333333333333,0.512635379061372,0.49438202247191,0.353413654618474,0.262008733624454,0.660194174757282,0.268398268398268,0.534722222222222,0.63265306122449,0.262008733624454
