"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0.751787538304392,0.699172033118675,0.759336099585062,0.741482965931864,0.763948497854077,0.77801724137931,0.744385026737968,0.72568306010929,0.757430488974113,0.585526315789474
0.444902162718847,0.515831894070236,0.691228070175439,0.477529638819961,0.610194902548726,0.457948996201845,0.46188594014681,0.604832424006235,0.6267217630854,0.443832599118943
0.67032967032967,0.644784828592268,0.626188734455011,0.659984579799537,0.717687074829932,0.663499604117181,0.652597402597403,0.640822784810127,0.690529455630127,0.620262954369683
0.516398330351819,0.599066044029353,0.462722207482091,0.509918319719953,0.485057471264368,0.496324610408703,0.510025062656642,0.441730820281391,0.473617773289573,0.568421052631579
0.0216336084760379,0.0231356140782673,0.0218603503577597,0.0224813271871225,0.0208866995073892,0.021166370633511,0.0206429363222072,0.0209217408467384,0.0233863423760524,0.020905236170003
0.0216336084760379,0.0231356140782673,0.0218603503577597,0.0224813271871225,0.0208866995073892,0.021166370633511,0.0206429363222072,0.0209217408467384,0.0233863423760524,0.020905236170003
0,0,0,0,0,0,0,0,0,0
0.72264631043257,0.83843717001056,0.660392156862745,0.03612752851078,0.0350469301644709,0.404580152671756,0.0332379670144732,0.0336077399643554,0.0381579502764763,0.806007509386733
0.908458864426419,0.804123711340206,0.527912621359223,0.771217712177122,0.910514541387025,0.890134529147982,0.875436554132712,0.763636363636364,0.791379310344828,0.787878787878788
0.812182741116751,0.607194244604316,0.687861271676301,0.791505791505792,0.773156899810964,0.868270332187858,0.730385164051355,0.830188679245283,0.858006042296073,0.533980582524272
0.844221105527638,0.718832891246684,0.670588235294118,0.858437146092865,0.903669724770642,0.868335146898803,0.713224368499257,0.851805728518057,0.879345603271984,0.68975468975469
