"V1","V2","V3","V4","V5"
0.520408163265306,0.666666666666667,0.229793977812995,0.264931087289433,0.455040871934605
0.386666666666667,0.189705882352941,0.175468483816014,0.212345679012346,0.375545851528384
0.347747747747748,0.301919720767888,0.261980830670927,0.319112627986348,0.333333333333333
0.160975609756098,0.209042865531415,0.246555474981871,0.236386138613861,0.197592778335005
0.53735632183908,0.46969696969697,0.550847457627119,0.333931777378815,0.567901234567901
0.53735632183908,0.345528455284553,0.461783439490446,0.333931777378815,0.567901234567901
0,0.982456140350877,0,0,0.97029702970297
0.0370231862378459,0.0356946732564525,0.0346905240094942,0.0394579513750498,0.037218045112782
0.666666666666667,0.844660194174757,0.269736842105263,0.737556561085973,0.844221105527638
0.971014492753623,0.882352941176471,0.956521739130435,0.838709677419355,0.948717948717949
1,0.983870967741935,0.961538461538462,0.96078431372549,0.967741935483871
