"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0.374613003095975,0.316455696202532,0.610169491525424,0.352750809061489,0.194244604316547,0.249417249417249,0.361702127659574,0.174603174603175,0.260628465804067,0.256916996047431
0.317258883248731,0.286069651741294,0.123644251626898,0.298666666666667,0.162303664921466,0.217021276595745,0.258992805755396,0.146198830409357,0.190758293838863,0.198895027624309
0.291666666666667,0.283783783783784,0.192926045016077,0.272890484739677,0.228675136116152,0.254335260115607,0.312384473197782,0.243523316062176,0.276271186440678,0.256410256410256
0.281842818428184,0.244864420706656,0.115894039735099,0.313524590163934,0.236940298507463,0.231418918918919,0.316373728029602,0.153846153846154,0.161085972850679,0.139883430474604
0.847222222222222,0.8,0.276353276353276,0.66887417218543,0.435185185185185,0.656862745098039,0.590909090909091,0.396428571428571,0.402941176470588,0.492890995260663
0.69811320754717,0.62962962962963,0.276353276353276,0.595744680851064,0.435185185185185,0.53125,0.47239263803681,0.319148936170213,0.335555555555556,0.492890995260663
0,0,0,0,0,0,0,0,0,0
0.875,0.847222222222222,0.847826086956522,0.875,0.790697674418605,0.934782608695652,0.886792452830189,0.863636363636364,0.721153846153846,0.875
0.238601823708207,0.236760124610592,0.184121621621622,0.454545454545455,0.209677419354839,0.205882352941176,0.552542372881356,0.565789473684211,0.281195079086116,0.435483870967742
0.945945945945946,1,0.730769230769231,0.975,0.813953488372093,0.891304347826087,0.865853658536585,1,0.558441558441558,0.909090909090909
0.925,0.847222222222222,0.8,0.92,0.790697674418605,0.824561403508772,0.911111111111111,1,0.808510638297872,1
