"V1","V2","V3","V4","V5"
0.764525993883792,0.666666666666667,0.775757575757576,0.46273106738223,0.74501573976915
0.692116182572614,0.545589325426242,0.682333873581848,0.358569051580699,0.458765701802294
0.656782802075611,0.63681592039801,0.669767441860465,0.654107008289375,0.658247829518548
0.489706286027999,0.459634649381261,0.481277533039648,0.354877559213167,0.510922330097087
0.0228588319333941,0.0194782780215987,0.021816211957057,0.0217753800882786,0.0213159647694471
0.0228588319333941,0.0194782780215987,0.021816211957057,0.0217753800882786,0.0213159647694471
0,0,0,0,0
0.0367239871757505,0.0325766320379633,0.0358543889990298,0.67590027700831,0.034321503131524
0.78096947935368,0.860548271752086,0.897435897435897,0.848413631022327,0.570259208731242
0.782446311858077,0.686998394863563,0.790566037735849,0.33879781420765,0.838709677419355
0.845041322314049,0.715421303656598,0.885650224215247,0.279158699808795,0.870415647921761
