"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0.526732673267327,0.373049645390071,0.621681415929204,0.742120343839542,0.743975903614458,0.789644012944984,0.627791563275434,0.696808510638298,0.746397694524496,0.528046421663443
0.367684478371501,0.290010741138561,0.457777777777778,0.453396524486572,0.642857142857143,0.605504587155963,0.441176470588235,0.506944444444444,0.608988764044944,0.353279631760644
0.558541266794626,0.511882998171846,0.519867549668874,0.501730103806228,0.486666666666667,0.487272727272727,0.497307001795332,0.531802120141343,0.528268551236749,0.531772575250836
0.432392273402675,0.231682357756856,0.37551990493167,0.318984547461369,0.252260008609557,0.23513986013986,0.371313672922252,0.43092340730136,0.273135669362084,0.396508728179551
0.407821229050279,0.268684957426679,0.592030360531309,0.541353383458647,0.68780487804878,0.663341645885287,0.592672413793103,0.467289719626168,0.72029702970297,0.42257217847769
0.257950530035336,0.268684957426679,0.431318681318681,0.541353383458647,0.529304029304029,0.50377358490566,0.406480117820324,0.467289719626168,0.535008976660682,0.278829604130809
0,0,0.978540772532189,0,0,0,0,0.949090909090909,0.919732441471572,0
0.861963190184049,0.0488387978142076,0.049645390070922,0.0452777345573362,0.0454822954822955,0.0417831624728176,0.0441849455578349,0.0489555094881199,0.0466218281870987,0.0531512259338489
0.844574780058651,0.932330827067669,0.948630136986301,0.852409638554217,0.854489164086687,0.86084142394822,0.969924812030075,0.96028880866426,0.904153354632588,0.884393063583815
0.977272727272727,0.879518072289157,0.97979797979798,0.929577464788732,0.529304029304029,0.941860465116279,0.863333333333333,0.972826086956522,0.903010033444816,0.89198606271777
1,0.946236559139785,0.992957746478873,0.948717948717949,0.503448275862069,0.961685823754789,0.960474308300395,0.983240223463687,0.910891089108911,0.937062937062937
