"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0.547008547008547,0.344144144144144,0.38870792616721,0.25244177310293,0.287262872628726,0.164116361190516,0.300699300699301,0.195084188116896,0.334707337180544,0.268136970400464
0.502662406815761,0.305084745762712,0.345374449339207,0.221428571428571,0.150731158605174,0.1082910321489,0.247126436781609,0.137099552187392,0.278219395866455,0.199152542372881
0.462346760070053,0.3727959697733,0.380791912384162,0.309119010819165,0.263577118030413,0.288697788697789,0.373290426387772,0.330857528696826,0.386831275720165,0.360924683072334
0.379694019471488,0.320217096336499,0.3,0.266997826761875,0.253298153034301,0.19321841257814,0.207792207792208,0.215757575757576,0.353823088455772,0.222545152584596
0.654761904761905,0.480672268907563,0.548094373865699,0.398876404494382,0.322250639386189,0.0152516242704548,0.422535211267606,0.0185185185185185,0.551839464882943,0.0182279799492221
0.654761904761905,0.477011494252874,0.552380952380952,0.398876404494382,0.274547187797903,0.0152516242704548,0.355442176870748,0.0185185185185185,0.551839464882943,0.0182279799492221
0,0,0.270893371757925,0.256559766763848,0.261627906976744,0,0,0,0.315492957746479,0
0.392764857881137,0.286501377410468,0.317548746518106,0.264367816091954,0.337950138504155,0.354223433242507,0.275071633237822,0.324175824175824,0.347826086956522,0.248618784530387
0.729684908789386,0.471990464839094,0.490081680280047,0.392776523702032,0.205752212389381,0.387972841901067,0.540250447227192,0.45,0.574545454545454,0.312767257177764
0.165644171779141,0.262108262108262,0.295454545454545,0.265536723163842,0.339522546419098,0.260869565217391,0.265895953757225,0.309859154929577,0.343163538873995,0.198795180722892
0.198198198198198,0.258620689655172,0.299435028248588,0.264367816091954,0.337016574585635,0.281609195402299,0.275071633237822,0.296296296296296,0.347826086956522,0.198795180722892
