"V1","V2","V3","V4","V5"
0.788690476190476,0.833887043189369,0.72568578553616,0.862542955326461,0.675294117647059
0.641552511415525,0.504488330341113,0.627906976744186,0.715817694369973,0.495961227786753
0.491525423728814,0.566,0.540133779264214,0.5139146567718,0.567272727272727
0.247352816603134,0.466227347611203,0.425249169435216,0.22962962962963,0.28902269569245
0.663615560640732,0.560636182902585,0.530578512396694,0.68671679197995,0.413793103448276
0.455538221528861,0.352428393524284,0.355016538037486,0.445337620578778,0.413793103448276
0.932885906040268,0,0,0,0.964169381107492
0.0579280347963622,0.0579918032786885,0.0643751241804093,0.0532951289398281,0.062351072279587
0.863636363636364,0.97841726618705,0.983388704318937,0.963503649635037,0.924924924924925
0.914191419141914,0.901315789473684,0.866666666666667,0.991031390134529,0.978102189781022
0.970260223048327,0.908794788273616,0.894886363636364,1,0.984732824427481
