"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0.292335115864528,0.312859884836852,0.399416909620991,0.378865979381443,0.709090909090909,0.1575,0.894736842105263,0.216216216216216,0.328063241106719,0.218100890207715
0.250386398763524,0.278829604130809,0.270758122743682,0.339572192513369,0.162404092071611,0.105935386927122,0.0960640426951301,0.170990566037736,0.303462321792261,0.168262653898769
0.308848080133556,0.312393887945671,0.31304347826087,0.274570982839314,0.245901639344262,0.307692307692308,0.246031746031746,0.300653594771242,0.307563025210084,0.276083467094703
0.176305970149254,0.1762313601446,0.173235563703025,0.225867507886435,0.151866151866152,0.229737609329446,0.24502784407319,0.235878336436996,0.162162162162162,0.211959739490823
0.427848101265823,0.470430107526882,0.494152046783626,0.721311475409836,0.345794392523364,0.154388714733542,0.409722222222222,0.319569120287253,0.606177606177606,0.309751434034417
0.311733800350263,0.470430107526882,0.494152046783626,0.620833333333333,0.345794392523364,0.0818106312292359,0.316037735849057,0.319569120287253,0.461538461538462,0.309751434034417
0,0,0.971428571428571,0,0,0,0,0.979166666666667,0,1
0.0372907153729072,0.0383208164837281,0.0370790768066591,0.0351795056828432,0.86,0.701863354037267,0.818181818181818,0.875,0.0367158671586716,0.878787878787879
0.690140845070423,0.700980392156863,0.674897119341564,0.279365079365079,0.451612903225806,0.480719794344473,0.417508417508417,0.678217821782178,0.59927797833935,0.713114754098361
0.951219512195122,1,0.931372549019608,0.981132075471698,0.955555555555556,0.883333333333333,0.945454545454545,1,1,1
1,1,0.978947368421053,0.985074626865672,0.934782608695652,0.980769230769231,0.928571428571429,1,1,1
