"V1","V2","V3","V4","V5"
0.469565217391304,0.305369127516779,0.291970802919708,0.202298850574713,0.260115606936416
0.202558635394456,0.250746268656716,0.243827160493827,0.149674620390456,0.203225806451613
0.38671875,0.370786516853933,0.369402985074627,0.325581395348837,0.325259515570934
0.228373702422145,0.242647058823529,0.223981900452489,0.258485639686684,0.357692307692308
0.17967332123412,0.191489361702128,0.29607250755287,0.0411591768164637,0.419354838709677
0.110986547085202,0.191489361702128,0.182656826568266,0.0411591768164637,0.284829721362229
0.888888888888889,0,0,0,0
0.0698659139026112,0.0664429530201342,0.0659560293137908,0.716981132075472,0.0628683693516699
0.727272727272727,0.61038961038961,0.585526315789474,0.413333333333333,0.511627906976744
0.936507936507937,0.962962962962963,1,1,0.90625
0.983050847457627,1,1,1,0.933333333333333
