"V1","V2","V3","V4","V5"
0.504672897196262,0.458438287153652,0.428954423592493,0.329588014981273,0.404494382022472
0.334507042253521,0.387096774193548,0.373522458628842,0.246428571428571,0.308068459657702
0.557746478873239,0.540983606557377,0.539509536784741,0.49,0.484536082474227
0.371830985915493,0.390532544378698,0.365988909426987,0.410788381742739,0.518105849582173
0.304615384615385,0.321428571428571,0.455813953488372,0.0790322580645161,0.575949367088608
0.199798183652876,0.321428571428571,0.308892355694228,0.0790322580645161,0.436018957345972
0.846560846560847,0,0,0,0
0.130606860158311,0.124606670862177,0.12375,0.5,0.118081180811808
0.831168831168831,0.743083003952569,0.709163346613546,0.574074074074074,0.649446494464945
0.728395061728395,0.412698412698413,0.307692307692308,0.377049180327869,0.442748091603053
0.734177215189873,0.416,0.307692307692308,0.377049180327869,0.434108527131783
