"V1","V2","V3","V4","V5"
0.620689655172414,0.375451263537906,0.349397590361446,0.406103286384977,0.590106007067138
0.536209553158706,0.293515358361775,0.262086513994911,0.340931615460852,0.523592085235921
0.511936339522546,0.448186528497409,0.397575757575758,0.476433121019108,0.496798975672215
0.277116864940518,0.338886244645407,0.382667416994935,0.379344587884806,0.32943143812709
0.683729433272395,0.58601134215501,0.597701149425287,0.492063492063492,0.703632887189293
0.683729433272395,0.492040520984081,0.565302144249513,0.492063492063492,0.703632887189293
0,0.4375,0,0,0.653333333333333
0.0713899405083829,0.0688802543270929,0.0669485553206483,0.0759056929269695,0.0717521290088784
0.771186440677966,0.576158940397351,0.406443618339529,0.776190476190476,0.844221105527638
0.5,0.449438202247191,0.359183673469388,0.398467432950192,0.534296028880866
0.542124542124542,0.467432950191571,0.398406374501992,0.392,0.616438356164384
