"V1","V2","V3","V4","V5"
0.730994152046784,0.583804143126177,0.711111111111111,0.315447154471545,0.685328185328185
0.565807327001357,0.387368421052632,0.536989795918367,0.220235053653551,0.300859598853868
0.502837684449489,0.475836431226766,0.514285714285714,0.493181818181818,0.501201923076923
0.329516069449575,0.300462249614792,0.3199121522694,0.216242661448141,0.347073371805441
0.0115627102594134,0.00983590228840359,0.0110303271749415,0.0110083554409541,0.010773604668562
0.0115627102594134,0.00983590228840359,0.0110303271749415,0.0110083554409541,0.010773604668562
0,0,0,0,0
0.0187269098475519,0.0165709812108559,0.0182740680225308,0.887272727272727,0.017478205400808
0.673374613003096,0.820454545454545,0.943627450980392,0.893564356435644,0.405431619786615
0.69485903814262,0.955357142857143,0.686885245901639,0.911764705882353,0.840646651270208
0.818,0.978260869565217,0.893665158371041,0.960526315789474,0.929503916449086
