"V1","V2","V3","V4","V5"
0.768844221105528,0.261306532663317,0.728643216080402,0.869346733668342,0.839195979899497
0.874371859296482,0.648241206030151,0.517587939698492,0.864321608040201,0.864321608040201
0.969849246231156,0.869346733668342,0.824120603015075,0.939698492462312,0.974874371859296
0.994974874371859,0.894472361809045,0.85427135678392,0.959798994974874,0.989949748743719
0.939698492462312,0.778894472361809,0.653266331658292,0.934673366834171,0.924623115577889
0.939698492462312,0.85427135678392,0.728643216080402,0.934673366834171,0.924623115577889
0,0.281407035175879,0,0,0.492462311557789
0.994974874371859,0.979899497487437,0.954773869346734,0.994974874371859,0.994974874371859
0.914572864321608,0.437185929648241,0.824120603015075,0.819095477386935,0.844221105527638
0.336683417085427,0.301507537688442,0.221105527638191,0.261306532663317,0.371859296482412
0.371859296482412,0.306532663316583,0.251256281407035,0.246231155778894,0.452261306532663
