"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0.892508143322476,0.928838951310861,0.855670103092783,0.934579439252336,0.936507936507937,0.898692810457516,0.887096774193548,0.897689768976898,0.821428571428571,0.893238434163701
0.970684039087948,0.951310861423221,0.945017182130584,0.94392523364486,0.523809523809524,0.92156862745098,0.935483870967742,0.976897689768977,0.964285714285714,0.96085409252669
0.993485342019544,0.9812734082397,0.996563573883162,0.990654205607477,0.933333333333333,0.986928104575163,0.990322580645161,0.993399339933993,0.982142857142857,0.97864768683274
1,0.98501872659176,0.993127147766323,0.984423676012461,0.93968253968254,1,0.990322580645161,0.993399339933993,0.985714285714286,0.98220640569395
0.993485342019544,0.962546816479401,0.993127147766323,0.993769470404984,0.996825396825397,0.977124183006536,0.990322580645161,0.99009900990099,0.971428571428571,0.98220640569395
0.993485342019544,0.97752808988764,0.996563573883162,0.993769470404984,0.996825396825397,0.977124183006536,0.996774193548387,0.99009900990099,0.989285714285714,0.98220640569395
0,0,0.941580756013746,0,0.13015873015873,0,0,0,0.778571428571429,0
1,1,1,0.996884735202492,0.177777777777778,1,1,1,1,1
0.990228013029316,0.928838951310861,0.972508591065292,0.94392523364486,0.765079365079365,0.898692810457516,0.935483870967742,0.924092409240924,0.946428571428571,0.950177935943061
0.993485342019544,0.670411985018727,0.862542955326461,0.404984423676012,0.0634920634920635,0.166666666666667,0.312903225806452,0.762376237623762,0.775,0.313167259786477
0.993485342019544,0.640449438202247,0.848797250859107,0.361370716510903,0.0603174603174603,0.19281045751634,0.345161290322581,0.805280528052805,0.825,0.359430604982206
