"V1","V2","V3","V4","V5"
0.241687979539642,0.427480916030534,0.332597498160412,0.251655629139073,0.245470485096435
0.179388179388179,0.12636695018226,0.286441294074882,0.140446876424989,0.204733076499725
0.321483771251932,0.234538152610442,0.404476418864908,0.292363636363636,0.334606569900688
0.200652528548124,0.236133122028526,0.429780033840948,0.186802030456853,0.197806580259222
0.0192887704285614,0.36697247706422,0.451476793248945,0.357758620689655,0.327185244587009
0.0192887704285614,0.350157728706625,0.365458750963763,0.288803088803089,0.327185244587009
0,0.23598820058997,0.198198198198198,0.261627906976744,0
0.230769230769231,0.430446194225722,0.220338983050847,0.398936170212766,0.31266846361186
0.261557177615572,0.137835337650324,0.538823529411765,0.388990825688073,0.471604938271605
0.230769230769231,0.447300771208226,0.203592814371257,0.402035623409669,0.302521008403361
0.225519287833828,0.391608391608392,0.198198198198198,0.398936170212766,0.296296296296296
