"V1","V2","V3","V4","V5"
0.77627471383975,0.802173913043478,0.862911795961743,0.562942008486563,0.824974411463664
0.57180675049636,0.525402726146221,0.704918032786885,0.461913797777175,0.615490533562823
0.67953667953668,0.690997566909976,0.700079554494829,0.679245283018868,0.668652271034996
0.411957029425502,0.359663865546219,0.588235294117647,0.543254688445251,0.370385478278605
0.783956244302644,0.742756804214223,0.813207547169811,0.539928486293206,0.798206278026906
0.655614167294649,0.579591836734694,0.687598116169545,0.539928486293206,0.798206278026906
0.915094339622641,0,0,0.573573573573574,0
0.185239389504495,0.179154457932189,0.0952894254608171,0.864749733759319,0.175883256528418
0.91991341991342,0.959443800695249,0.954189944134078,0.883474576271186,0.911550468262227
0.8963133640553,0.876923076923077,0.936936936936937,0.21011673151751,0.752688172043011
0.923433874709977,0.873862158647594,0.943820224719101,0.203125,0.786369593709043
