"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0.261096605744125,0.259842519685039,0.334610472541507,0.358757062146893,0.333333333333333,0.344913151364764,0.240880138969311,0.298584298584299,0.258128078817734,0.290018832391714
0.199645599527466,0.231631382316314,0.303418803418803,0.336892052194543,0.273538156590684,0.27173119065011,0.199903892359443,0.273348519362187,0.232142857142857,0.245259165613148
0.300970873786408,0.329743164871582,0.3,0.331501831501831,0.296641791044776,0.330009066183137,0.340359094457455,0.286979627989371,0.31191088260497,0.314063848144953
0.215568862275449,0.220262216924911,0.254132901134522,0.266405484818805,0.193109913288024,0.329181494661922,0.233923804901723,0.261600292290829,0.184602818051868,0.319668737060041
0.0139583230213335,0.0141084774190366,0.0143703079705656,0.0142885493153403,0.0144184318097362,0.014170692431562,0.0139777245449831,0.0137651020003961,0.0140234384678279,0.0140552311194695
0.0139583230213335,0.0141084774190366,0.0143703079705656,0.0142885493153403,0.0144184318097362,0.014170692431562,0.0139777245449831,0.0137651020003961,0.0140234384678279,0.0140552311194695
0.296296296296296,0.198795180722892,0,0,0.137071651090343,0,0.0955414012738854,0.154320987654321,0,0.176829268292683
0.312328767123288,0.0184307296973993,0.229411764705882,0.192771084337349,0.0172399838122218,0.218289085545723,0.253602305475504,0.0172511541265085,0.310734463276836,0.204204204204204
0.412825651302605,0.32523051131601,0.12577502214349,0.252858958068615,0.119978284473398,0.281869688385269,0.353420195439739,0.240883238541318,0.435845213849287,0.259361997226075
0.31413612565445,0.202380952380952,0.32,0.217647058823529,0.3342175066313,0.250712250712251,0.154320987654321,0.224137931034483,0.332425068119891,0.21301775147929
0.327077747989276,0.198795180722892,0.398034398034398,0.228070175438596,0.352,0.306849315068493,0.137071651090343,0.215743440233236,0.261627906976744,0.211143695014663
